Date,Company,Headline,Link,Summary
"February 3, 2026",Micron,Micron Delivers Industry’s Highest Capacity SOCAMM2 for Low-Power DRAM in the AI Data Center,https://investors.micron.com/news-releases/news-release-details/micron-announces-participation-investor-event-2,"Micron has announced the delivery of its industry's highest capacity SOCAMM2 for low-power DRAM, targeting AI data center applications. The article highlights Micron's advancements in memory technology for data centers, but does not mention any IPO or related fundraising details."
"February 3, 2026",AMD,AMD Appoints KC McClure to Board of Directors,https://ir.amd.com/news-events/press-releases/detail/1275/amd-appoints-kc-mcclure-to-board-of-directors,"AMD announced the appointment of KC McClure to its board of directors, highlighting her extensive experience in finance and leadership roles at Accenture. McClure's appointment is expected to bring valuable global perspective and operational expertise to AMD as it continues to advance its high-performance and AI computing strategies."
"February 3, 2026",AMD,TCS and AMD Announce Strategic Collaboration to Drive AI Adoption at Scale,https://ir.amd.com/news-events/press-releases/detail/1274/tcs-and-amd-announce-strategic-collaboration-to-drive-ai-adoption-at-scale,"TCS and AMD have announced a strategic collaboration to accelerate AI adoption at scale, focusing on co-developing industry-specific AI and GenAI solutions, modernizing hybrid cloud and edge environments, and building a skilled workforce. The partnership aims to leverage AMD’s high-performance computing hardware and TCS’s industry expertise to enable enterprises to transition from AI pilots to full deployment across various sectors."
"February 3, 2026",AMD,AMD to Report Fiscal Fourth Quarter and Full Year 2025 Financial Results,https://ir.amd.com/news-events/press-releases/detail/1273/amd-to-report-fiscal-fourth-quarter-and-full-year-2025-financial-results,"AMD announced that it will report its fiscal fourth quarter and full year 2025 financial results on February 3, 2026, with a conference call scheduled for that evening. The company also plans to participate in the Morgan Stanley Technology, Media & Telecom Conference on March 3, 2026, where its CTO will present. No IPO-related information or proceeds are mentioned in the article."
"February 3, 2026",AMD,"AMD and its Partners Share their Vision for “AI Everywhere, for Everyone” at CES 2026",https://ir.amd.com/news-events/press-releases/detail/1272/amd-and-its-partners-share-their-vision-for-ai-everywhere-for-everyone-at-ces-2026,"At CES 2026, AMD unveiled its comprehensive AI strategy, including the “Helios” rack-scale platform for yotta-scale infrastructure, new AI GPUs like the Instinct MI440X and upcoming MI500 Series, and expanded AI-enabled PC and embedded processors. The company also announced a $150 million commitment to enhance AI education and highlighted collaborations with industry partners to advance AI applications across data centers, edge devices, and scientific research."
"February 3, 2026",AMD,"AMD Introduces Ryzen AI Embedded Processor Portfolio, Powering AI-Driven Immersive Experiences in Automotive, Industrial and Physical AI",https://ir.amd.com/news-events/press-releases/detail/1271/amd-introduces-ryzen-ai-embedded-processor-portfolio-powering-ai-driven-immersive-experiences-in-automotive-industrial-and-physical-ai,"AMD has launched the Ryzen AI Embedded P100 and X100 Series processors, integrating high-performance Zen 5 CPU cores, RDNA 3.5 GPU, and XDNA 2 NPU to enable energy-efficient, low-latency AI applications in automotive, industrial, and autonomous systems. These processors are designed for compact, power-constrained embedded systems, offering significant improvements in graphics and AI inference performance, and support a flexible, open software environment for faster system development."
"February 3, 2026",AMD,"AMD Expands AI Leadership Across Client, Graphics, and Software with New Ryzen, Ryzen AI, and AMD ROCm Announcements at CES 2026",https://ir.amd.com/news-events/press-releases/detail/1270/amd-expands-ai-leadership-across-client-graphics-and-software-with-new-ryzen-ryzen-ai-and-amd-rocm-announcements-at-ces-2026,"AMD announced at CES 2026 the expansion of its AI capabilities across client systems with new Ryzen AI 400 and PRO 400 Series processors, delivering up to 60 NPU TOPS for AI experiences and security features tailored for enterprise use. The company also introduced Ryzen AI Max+ SKUs for high-performance AI and graphics in compact devices, along with the Ryzen 7 9850X3D gaming processor and AMD ROCm 7.2 software support, emphasizing its full-stack AI and gaming platform growth."
"February 3, 2026",AMD,AMD and HPE Expand Collaboration to Advance Open Rack-Scale AI Infrastructure,https://ir.amd.com/news-events/press-releases/detail/1269/amd-and-hpe-expand-collaboration-to-advance-open-rack-scale-ai-infrastructure,"AMD and HPE have expanded their collaboration to develop the ""Helios"" rack-scale AI platform, integrating AMD's compute technologies with HPE's system innovations, including purpose-built networking switches in partnership with Broadcom. The platform aims to deliver high performance, scalability, and efficiency for large-scale AI workloads, with HPE planning to offer it globally in 2026. Additionally, the partnership will power the ""Herder"" supercomputer in Germany, supporting advanced HPC and AI research across Europe."
"February 3, 2026",AMD,AMD Powers Frontier AI Training for Zyphra,https://ir.amd.com/news-events/press-releases/detail/1268/amd-powers-frontier-ai-training-for-zyphra,"AMD announced that Zyphra has achieved a significant milestone in large-scale AI model training by developing ZAYA1, the first large-scale Mixture-of-Experts model trained entirely on AMD Instinct MI300X GPUs, AMD Pensando networking, and ROCm open software. The model demonstrates competitive performance across various benchmarks and benefits from AMD's high-memory capacity and optimized infrastructure, highlighting AMD's leadership in accelerating AI workloads."
"February 3, 2026",AMD,"AMD and Eviden to Power Europe’s New Exascale Supercomputer, the First Based in France",https://ir.amd.com/news-events/press-releases/detail/1267/amd-and-eviden-to-power-europes-new-exascale-supercomputer-the-first-based-in-france,"AMD and Eviden are collaborating to build Alice Recoque, France’s first and Europe’s second Exascale supercomputer, aimed at advancing AI, scientific research, and industrial capabilities. The system will utilize next-generation AMD EPYC CPUs and AMD Instinct MI430X GPUs, offering high performance with improved energy efficiency, and is funded by EuroHPC JU with a project cost of 544 million euros."
"February 3, 2026",GlobalFoundries,GlobalFoundries Appoints Ganesh Moorthy to Board of Directors,https://gf.com/gf-press-release/globalfoundries-appoints-ganesh-moorthy-to-board-of-directors/,"GlobalFoundries has appointed Ganesh Moorthy to its Board of Directors, as announced on their official website. The article does not specify any details regarding an IPO, including size or proceeds."
"February 3, 2026",GlobalFoundries,"GlobalFoundries to Acquire Synopsys’ Processor IP Solutions Business, Expanding Capabilities to Accelerate Physical AI Applications",https://gf.com/gf-press-release/globalfoundries-to-acquire-synopsys-processor-ip-solutions-business/,GlobalFoundries announced its plan to acquire Synopsys’ Processor IP Solutions Business to enhance its capabilities in accelerating physical AI applications. The article does not specify any IPO size or proceeds related to this transaction.
"February 3, 2026",GlobalFoundries,GlobalFoundries Continues Presenting Sponsorship of FIRST LEGO League in Vermont for 2025-2026 Season,https://gf.com/gf-press-release/globalfoundries-continues-presenting-sponsorship-of-first-lego-league-in-vermont-for-2025-2026-season/,"GlobalFoundries will continue its sponsorship of the FIRST LEGO League in Vermont for the 2025-2026 season, supporting STEM education initiatives. The article emphasizes the company's ongoing commitment to fostering innovation and community engagement through this sponsorship."
